video_id,caption,caption_len_chars,caption_len_words,mean_flow,NOTTA_psnr,NOTTA_ssim,NOTTA_lpips,ADA_psnr,ADA_ssim,ADA_lpips,ADA_NOPROMPT_psnr,ADA_NOPROMPT_ssim,ADA_NOPROMPT_lpips,LORA_R8_TTA_psnr,LORA_R8_TTA_ssim,LORA_R8_TTA_lpips,LORA_R8_TTA_NOPROMPT_psnr,LORA_R8_TTA_NOPROMPT_ssim,LORA_R8_TTA_NOPROMPT_lpips,TL_BARE_R2_psnr,TL_BARE_R2_ssim,TL_BARE_R2_lpips,TL_TIED_R2_psnr,TL_TIED_R2_ssim,TL_TIED_R2_lpips,ADA_dpsnr,ADA_dssim,ADA_dlpips,ADA_NOPROMPT_dpsnr,ADA_NOPROMPT_dssim,ADA_NOPROMPT_dlpips,LORA_R8_TTA_dpsnr,LORA_R8_TTA_dssim,LORA_R8_TTA_dlpips,LORA_R8_TTA_NOPROMPT_dpsnr,LORA_R8_TTA_NOPROMPT_dssim,LORA_R8_TTA_NOPROMPT_dlpips,TL_BARE_R2_dpsnr,TL_BARE_R2_dssim,TL_BARE_R2_dlpips,TL_TIED_R2_dpsnr,TL_TIED_R2_dssim,TL_TIED_R2_dlpips
panda_0746,"['A computer screen showing various items in minecraft.', 'A computer screen showing various items in minecraft.', 'The user is playing a video game called minecraft.']",168,25,0.823434,24.048461,0.865911,0.190970,24.027669,0.873956,0.175766,24.056268,0.872796,0.175833,24.016559,0.865066,0.189249,24.047497,0.864996,0.192362,24.078901,0.867243,0.189401,24.083665,0.866497,0.188889,-0.020792,0.008045,-0.015204,0.007807,0.006885,-0.015137,-0.031902,-0.000845,-0.001721,-0.000964,-0.000914,0.001392,0.030440,0.001332,-0.001569,0.035205,0.000586,-0.002081
panda_0747,"['A soccer player is being interviewed on a green field with microphones in front of him.', 'A soccer game is being played on a green field with a green background.', 'A man is sitting in a car and talking to the camera with a microphone.']",240,45,0.767683,20.998178,0.783126,0.138503,20.980032,0.781371,0.139579,20.989833,0.782249,0.139277,20.995323,0.782699,0.138658,20.984013,0.782253,0.138964,20.989478,0.782510,0.138714,21.000273,0.783242,0.138404,-0.018146,-0.001754,0.001076,-0.008345,-0.000877,0.000774,-0.002854,-0.000427,0.000155,-0.014165,-0.000873,0.000461,-0.008700,-0.000616,0.000211,0.002096,0.000116,-0.000100
panda_0748,"['The operating room is equipped with modern medical equipment.', 'An aerial view of a city with a lot of buildings.', 'A red subscribe button on a blurry background.']",168,28,0.086560,12.533609,0.494677,0.697000,13.357181,0.488500,0.681860,10.259024,0.477846,0.745563,12.059377,0.482461,0.710648,12.819065,0.489145,0.697255,12.623227,0.496769,0.695435,12.874314,0.494727,0.693763,0.823572,-0.006178,-0.015140,-2.274585,-0.016831,0.048563,-0.474232,-0.012216,0.013648,0.285456,-0.005532,0.000255,0.089618,0.002092,-0.001565,0.340705,0.000050,-0.003237
panda_0749,"['A close up of a guitar with stickers on it.', 'There is a man playing a guitar on a stage in a concert.', 'A man is playing a white electric guitar with a red strap.']",169,35,4.531852,8.832997,0.335475,0.684514,6.745923,0.324716,0.696399,7.701952,0.336010,0.680561,8.857315,0.333843,0.694593,8.854256,0.334220,0.682987,8.949275,0.338665,0.676413,8.981601,0.335964,0.681701,-2.087074,-0.010759,0.011884,-1.131045,0.000536,-0.003954,0.024318,-0.001632,0.010079,0.021259,-0.001255,-0.001527,0.116278,0.003190,-0.008101,0.148604,0.000489,-0.002813
panda_0750,"['Two men shaking hands in a formal setting.', 'Two men, one in a suit and tie and the other in a button-up shirt, are giving a press conference at a podium with american flags in the background.', 'President donald trump, first lady donna and vice president mike pence on cnn.']",279,50,0.423276,29.482140,0.910809,0.032641,29.466515,0.911075,0.032661,29.449746,0.910196,0.033142,29.460982,0.909936,0.033249,29.473898,0.910335,0.033165,29.463487,0.910273,0.032897,29.502639,0.910954,0.032880,-0.015625,0.000266,0.000020,-0.032394,-0.000612,0.000501,-0.021158,-0.000872,0.000608,-0.008243,-0.000473,0.000524,-0.018653,-0.000536,0.000256,0.020499,0.000146,0.000239
panda_0751,"['There is a baseball game being played on a field with a dirt infield and grass outfield.', 'There is a baseball game in progress, with two teams playing against each other.', 'The baseball team is celebrating after winning a game.']",234,40,6.082905,15.727354,0.811678,0.114260,15.630071,0.801757,0.117226,15.641109,0.802613,0.117732,15.699437,0.802797,0.131893,15.712324,0.808548,0.125856,15.696188,0.804835,0.131603,15.804538,0.812912,0.112390,-0.097282,-0.009921,0.002966,-0.086244,-0.009065,0.003472,-0.027917,-0.008881,0.017633,-0.015030,-0.003131,0.011596,-0.031166,-0.006844,0.017343,0.077185,0.001234,-0.001871
panda_0752,"[""A man is sitting in the driver's seat of an old red convertible car and talking to the camera."", 'A silver minivan parked in a snowy area.', 'A person fixing a car door with a screwdriver.']",192,36,0.135256,10.420325,0.384851,0.762747,10.546622,0.387788,0.761297,10.307308,0.382064,0.768457,10.388241,0.385863,0.764993,10.081271,0.377876,0.774715,10.480027,0.386459,0.764798,10.458585,0.387857,0.765858,0.126297,0.002937,-0.001450,-0.113017,-0.002788,0.005710,-0.032084,0.001012,0.002246,-0.339054,-0.006975,0.011968,0.059702,0.001608,0.002051,0.038260,0.003006,0.003110
panda_0753,"['There are two small black screws on a red mat.', 'There are different types of screws in a plastic box on a red table.', 'There is a white car parked in a parking lot, and the tire of the car is on the ground.']",213,44,0.235487,24.535437,0.806418,0.056573,24.716002,0.811939,0.057144,24.670172,0.810790,0.056722,24.525442,0.805803,0.058084,24.534432,0.806297,0.057783,24.540229,0.806424,0.056852,24.552889,0.807038,0.056482,0.180565,0.005521,0.000570,0.134734,0.004371,0.000148,-0.009996,-0.000615,0.001510,-0.001006,-0.000122,0.001210,0.004791,0.000006,0.000279,0.017452,0.000620,-0.000091
panda_0754,"['A man is walking down a street in an urban area. he is wearing a brown jacket and has dark hair.', 'A man in a dark room looking at something.', 'A man is standing on the edge of a rooftop, looking down at the city below.']",225,46,0.172305,14.617948,0.482068,0.537966,14.270247,0.485018,0.557748,14.403046,0.488647,0.551690,14.621615,0.506353,0.539340,14.608875,0.503483,0.539710,14.584189,0.482671,0.539450,14.567179,0.481962,0.539739,-0.347701,0.002951,0.019783,-0.214903,0.006579,0.013724,0.003666,0.024286,0.001374,-0.009074,0.021415,0.001744,-0.033760,0.000604,0.001484,-0.050769,-0.000106,0.001773
panda_0755,"[""There is a waffle with the shape of mickey mouse's head."", 'A mickey mouse shaped waffle with strawberries on a plate.', 'A disney blog post with a link to the page.']",169,31,0.382940,22.773495,0.757980,0.065955,22.614821,0.752174,0.067238,22.548437,0.750380,0.068035,22.741597,0.756758,0.066229,22.730280,0.756404,0.066405,22.763658,0.758167,0.065976,22.778060,0.758293,0.065956,-0.158675,-0.005806,0.001283,-0.225058,-0.007600,0.002080,-0.031899,-0.001222,0.000274,-0.043216,-0.001576,0.000450,-0.009837,0.000186,0.000021,0.004564,0.000313,0.000001
panda_0756,"[""A tv news report about common supplements that don't help arthritis."", 'People are walking down a path in a park with trees on both sides of the road.', 'A news clip of a woman walking her dog in a park.']",207,40,8.594017,12.005788,0.513095,0.516828,11.956768,0.510059,0.516442,11.965044,0.511595,0.513639,11.981148,0.512625,0.515980,12.059041,0.517587,0.504823,12.002211,0.516315,0.516004,12.054487,0.517707,0.510515,-0.049020,-0.003036,-0.000386,-0.040744,-0.001501,-0.003189,-0.024640,-0.000471,-0.000848,0.053254,0.004491,-0.012005,-0.003577,0.003220,-0.000824,0.048699,0.004612,-0.006313
panda_0757,"['An insect is crawling on a black cable.', 'A fly is crawling on the wall.', 'A close up of a wooden wall with a shelf on it.']",128,27,2.648669,21.522806,0.629948,0.319982,20.922478,0.634944,0.285532,21.022386,0.637220,0.286892,21.528132,0.630523,0.320811,21.534724,0.630399,0.320919,21.520670,0.630007,0.320330,21.529946,0.630508,0.320732,-0.600328,0.004995,-0.034450,-0.500420,0.007272,-0.033090,0.005326,0.000575,0.000829,0.011918,0.000451,0.000937,-0.002137,0.000059,0.000348,0.007139,0.000560,0.000750
panda_0758,"['A person placing seeds in a plastic container.', 'A person is planting seeds in small plastic cups filled with soil.', 'There are plastic bottles covered in snow.']",166,27,0.105363,15.035490,0.719338,0.274761,16.067719,0.719282,0.269506,15.950832,0.720886,0.270923,14.955222,0.717975,0.276207,14.982601,0.718436,0.273138,15.217026,0.721130,0.271417,15.967361,0.726436,0.267759,1.032230,-0.000056,-0.005255,0.915342,0.001548,-0.003838,-0.080268,-0.001364,0.001445,-0.052889,-0.000903,-0.001624,0.181537,0.001791,-0.003344,0.931871,0.007098,-0.007003
panda_0759,"['A soccer player is trying on new cleats in the locker room.', 'The person is holding a blue and orange soccer shoe with a silicone-type adhesive on the upper and bottom parts, and a fiberglass detail in the lacing area.', 'A soccer player is trying on new cleats in the locker room.']",286,52,1.293799,17.975851,0.764201,0.277158,17.912945,0.760980,0.287665,17.921595,0.761779,0.286069,17.933840,0.761973,0.285627,17.897261,0.761771,0.286871,17.984024,0.762986,0.284435,17.959081,0.764055,0.277323,-0.062906,-0.003221,0.010507,-0.054257,-0.002422,0.008911,-0.042011,-0.002228,0.008469,-0.078590,-0.002430,0.009713,0.008173,-0.001214,0.007277,-0.016770,-0.000146,0.000166
panda_0760,"['A man in a red shirt is standing in a hallway next to a door with a picture on it.', 'Person is cooking a piece of meat on an electric grill.', 'A man is cooking steak on an electric stove.']",193,40,2.989949,31.538720,0.945961,0.024601,31.535642,0.945488,0.025020,31.748197,0.946901,0.023923,31.398796,0.944676,0.025241,31.496658,0.945486,0.024853,31.535778,0.945842,0.024611,31.512872,0.945825,0.024657,-0.003078,-0.000473,0.000419,0.209477,0.000940,-0.000678,-0.139924,-0.001285,0.000640,-0.042063,-0.000474,0.000252,-0.002942,-0.000118,0.000010,-0.025848,-0.000135,0.000056
panda_0761,"['A close up of a chevrolet camaro parked on a driveway.', 'A close up of a piece of paper with a lot of information on it.', 'A close up of the front of a blue car.']",167,36,0.110033,10.231701,0.325728,0.576769,11.095334,0.340600,0.554175,10.371473,0.331822,0.562907,10.389323,0.329563,0.567174,10.399403,0.331784,0.571442,10.342398,0.323020,0.578751,10.319742,0.328176,0.579248,0.863634,0.014871,-0.022593,0.139773,0.006094,-0.013862,0.157623,0.003835,-0.009595,0.167702,0.006055,-0.005327,0.110697,-0.002708,0.001982,0.088041,0.002448,0.002479
panda_0762,"['A person holding a key to a purple sports car.', 'The interior of a sports car parked on the side of the road.', 'A picture of a car engine with the text to enter email a picture of your car mod.']",199,41,1.087211,19.258393,0.773646,0.162279,19.567558,0.791372,0.137294,19.228961,0.775001,0.161032,19.556758,0.783146,0.152349,19.202532,0.775085,0.159006,19.145213,0.770492,0.165167,19.237133,0.772647,0.161921,0.309165,0.017726,-0.024985,-0.029432,0.001355,-0.001246,0.298365,0.009500,-0.009929,-0.055861,0.001439,-0.003273,-0.113180,-0.003154,0.002889,-0.021260,-0.000999,-0.000358
panda_0763,"['The car is parked in a parking lot and the camera is facing the rear of the car.', 'The vehicle has a leather-wrapped steering wheel with controls for the trip computer, uconnect, cruise control, premium 7 inch multiview display, keyless enter and go push button start, audio controls on the right hand side with volume and seek and scan, and an 8.', 'The inside of a car with the door open.']",395,71,0.881797,17.925087,0.532480,0.248780,17.939450,0.532676,0.248378,17.941160,0.532765,0.248760,17.919428,0.532446,0.249504,17.935642,0.532626,0.248740,17.930646,0.532573,0.248484,17.928476,0.532611,0.248135,0.014363,0.000196,-0.000402,0.016073,0.000284,-0.000020,-0.005659,-0.000034,0.000724,0.010555,0.000146,-0.000040,0.005559,0.000093,-0.000296,0.003389,0.000131,-0.000645
panda_0764,"['A blue toyota tacoma truck is parked in a parking lot surrounded by trees.', 'A senior man is driving a car and looking at a piece of paper.', 'A man in a pink shirt leaning on the back of a truck.']",201,41,0.095484,20.114781,0.733751,0.102166,21.869371,0.791827,0.067738,21.387051,0.775934,0.076671,19.705084,0.724554,0.108731,19.830766,0.728830,0.107012,20.132013,0.734092,0.101811,19.967307,0.731004,0.104952,1.754589,0.058076,-0.034427,1.272270,0.042183,-0.025495,-0.409697,-0.009197,0.006565,-0.284015,-0.004921,0.004846,0.017232,0.000340,-0.000354,-0.147475,-0.002747,0.002786
panda_0765,"['A building under a starry sky with a milky way in the background.', 'A photo of a night sky with mountains in the background.', 'A night sky with the words milky way photography tips.']",187,34,0.068865,19.678501,0.771703,0.314314,20.165949,0.811194,0.203677,19.279253,0.788322,0.243103,19.780892,0.764557,0.357975,19.561834,0.760446,0.374244,19.614219,0.765511,0.319731,19.689454,0.763290,0.350085,0.487448,0.039491,-0.110637,-0.399248,0.016619,-0.071211,0.102391,-0.007146,0.043661,-0.116667,-0.011257,0.059930,-0.064282,-0.006192,0.005418,0.010953,-0.008413,0.035771
panda_0766,"['A man is holding a tablet in his hands while standing in front of a blackboard.', 'A man is using a tablet computer to control a robotic arm in a virtual environment.', 'A man is holding a tablet and looking at a computer screen displaying a 3d model of an engine.']",268,51,0.207449,8.107686,0.066089,0.729717,8.282446,0.068573,0.722499,8.225558,0.068451,0.721973,8.156306,0.069665,0.722856,8.097914,0.069624,0.715235,8.120966,0.065332,0.722326,8.162096,0.065928,0.722280,0.174760,0.002483,-0.007218,0.117872,0.002362,-0.007745,0.048620,0.003576,-0.006862,-0.009773,0.003535,-0.014482,0.013279,-0.000757,-0.007391,0.054409,-0.000161,-0.007438
panda_0767,"['A man is sitting near a tent in the forest and eating food from a bag.', 'A man is cooking food on a camp stove by a lake.', 'A brown and white dog is lying on the ground next to a red and white canoe on the shore of a lake.']",228,51,4.653074,19.349133,0.767877,0.177804,19.180772,0.752422,0.184541,19.242623,0.752553,0.185448,19.251986,0.755382,0.182868,19.273739,0.757438,0.182068,19.306224,0.762559,0.180787,19.300317,0.761819,0.180285,-0.168360,-0.015455,0.006737,-0.106509,-0.015324,0.007644,-0.097147,-0.012494,0.005064,-0.075394,-0.010439,0.004264,-0.042908,-0.005318,0.002982,-0.048816,-0.006058,0.002480
panda_0768,"['A black background with the words ""more mushrooms and bugs"".', 'A person holding a bottle of seasoning on a counter.', 'A person is holding a plastic bag of food over a counter in a kitchen.']",194,35,0.277388,31.821224,0.950580,0.007653,31.833533,0.947154,0.007760,31.831945,0.947647,0.007829,31.678070,0.935136,0.008093,31.723295,0.937208,0.007981,31.609764,0.950148,0.007866,31.717987,0.950437,0.007773,0.012309,-0.003425,0.000107,0.010721,-0.002933,0.000176,-0.143155,-0.015444,0.000440,-0.097929,-0.013371,0.000328,-0.211460,-0.000431,0.000213,-0.103238,-0.000143,0.000119
panda_0769,"['A person holding a box with a cookie monster on it.', ""A person holding a piece of paper with a picture of sesame street's elmo on it."", 'A hand is touching a piece of paper with an elmo on it.']",197,40,8.638624,14.158820,0.621728,0.465269,14.128122,0.621296,0.466179,14.110139,0.621022,0.466622,14.144145,0.621409,0.465418,14.170874,0.622212,0.464842,14.161825,0.621771,0.464704,14.161754,0.621872,0.464836,-0.030698,-0.000432,0.000910,-0.048681,-0.000706,0.001353,-0.014675,-0.000319,0.000148,0.012054,0.000484,-0.000427,0.003005,0.000043,-0.000565,0.002934,0.000144,-0.000434
panda_0770,"['A bowl of orange sauce with a spoon in it.', 'A young woman is sitting at a table in a restaurant and eating some food with a fork.', 'It is a bowl of food with a spoonful of gula melaka being added to it.']",209,44,0.810549,19.057290,0.582608,0.122088,19.179704,0.587136,0.116939,19.174732,0.586522,0.117093,19.087322,0.583227,0.121732,19.091822,0.582973,0.121863,19.066609,0.583079,0.121895,19.051599,0.582759,0.122506,0.122414,0.004527,-0.005148,0.117442,0.003914,-0.004995,0.030032,0.000618,-0.000356,0.034532,0.000365,-0.000224,0.009319,0.000470,-0.000193,-0.005691,0.000151,0.000419
panda_0771,"['Two men are working together in a hardware store.', 'Two men are playing table tennis in a hardware store.', 'Four different pictures of a man working on a wooden table.']",173,30,6.625927,17.699388,0.630242,0.245154,17.738086,0.631780,0.243915,17.725167,0.631293,0.243945,17.688811,0.630008,0.245713,17.690052,0.630042,0.245407,17.678643,0.629780,0.246047,17.694827,0.630203,0.245815,0.038698,0.001538,-0.001240,0.025779,0.001051,-0.001210,-0.010577,-0.000234,0.000559,-0.009336,-0.000200,0.000252,-0.020745,-0.000462,0.000893,-0.004561,-0.000039,0.000660
panda_0772,"['A couple of cars driving down a road with a mountain in the background.', 'A small car is driving down a narrow street in an old town, passing by parked cars and buildings.', 'A small car is driving down a narrow road in the countryside, surrounded by trees and bushes.']",273,50,2.638181,21.570055,0.825608,0.168285,21.600237,0.825236,0.166878,21.585364,0.825861,0.165996,21.543726,0.820472,0.167833,21.548244,0.821085,0.168069,21.584055,0.826889,0.166717,21.608574,0.826882,0.167242,0.030182,-0.000372,-0.001407,0.015309,0.000252,-0.002289,-0.026329,-0.005136,-0.000453,-0.021810,-0.004523,-0.000216,0.014000,0.001281,-0.001569,0.038519,0.001274,-0.001044
panda_0773,"['A black wireless charging pad is placed on a wooden table, and the camera pans around it.', 'A close up of a black laptop on a wooden table.', 'A close up of a computer screen with a lot of numbers on it.']",208,42,0.303762,19.938754,0.871239,0.168971,19.935747,0.871282,0.168219,19.942828,0.871884,0.167254,19.925636,0.871304,0.168114,19.885554,0.871109,0.168486,19.925314,0.871382,0.168219,19.835415,0.871060,0.168181,-0.003007,0.000043,-0.000751,0.004074,0.000645,-0.001716,-0.013118,0.000064,-0.000857,-0.053200,-0.000130,-0.000485,-0.013440,0.000143,-0.000752,-0.103339,-0.000180,-0.000789
panda_0774,"['A blue background with the words miniature float challenge from my scrap room.', 'A hand holding a piece of paper with a doll on it.', 'A doll house with a bathtub and a mirror.']",181,34,0.500390,16.675455,0.751304,0.250879,10.958673,0.795844,0.245186,11.042931,0.763257,0.186843,12.905442,0.713705,0.227263,11.101363,0.718562,0.215212,12.939195,0.727803,0.250083,16.114745,0.739925,0.240016,-5.716783,0.044540,-0.005693,-5.632524,0.011953,-0.064036,-3.770013,-0.037599,-0.023615,-5.574092,-0.032742,-0.035666,-3.736260,-0.023501,-0.000795,-0.560710,-0.011378,-0.010862
